,url,campaignTitle,success,mainCategory,category,totWordCount,numImages,continent,sentiment_score,sentiment_magnitude
524,https://www.kickstarter.com/projects/1374634055/kim-lie-ny-musikk-sola-ska-snu-og-pa-vei-hjem?ref=ending_soon,Kim Lie - Ny Musikk || Â«Sola ska snuÂ» og Â«PÃ¥ vei hjemÂ»,1,Music,Music,143,0,Europe,0.0,0.0
525,https://www.kickstarter.com/projects/1375537725/this-and-that-with-cats?ref=ending_soon,This & That with Cats,0,Art,Art,1254,14,North America,0.4,42.1
526,https://www.kickstarter.com/projects/1376664150/anger-issues?ref=ending_soon,Anger Issues,0,Comics,Graphic Novels,276,0,North America,0.3,3.0
527,https://www.kickstarter.com/projects/1376772689/40-west-explorations-of-a-dignified-lonely-person?ref=ending_soon,40Â° West: Explorations of a Dignified Lonely Person,1,Photography,Fine Art,760,2,North America,0.3,9.6
528,https://www.kickstarter.com/projects/1376841992/feature-film-in-a-single-moment?ref=ending_soon,Feature Film: In A Single Moment,0,Film & Video,Festivals,574,0,North America,0.1,5.9
529,https://www.kickstarter.com/projects/1377954013/shake-on-it-the-basic-skillset-course-for-the-sale?ref=ending_soon,Shake on it- learning Sales in a unique innovative way,0,Film & Video,Animation,734,0,Asia,0.3,14.1
530,https://www.kickstarter.com/projects/1379049313/unsheltered-podcast?ref=ending_soon,Unsheltered Podcast,0,Journalism,Audio,244,0,North America,0.1,2.9
531,https://www.kickstarter.com/projects/1380029822/designing-t-shirts-plates-hats-etc?ref=ending_soon,"Designing T-Shirts, Plates, Hats, ETC.",0,Fashion,Apparel,336,0,North America,0.0,1.1
532,https://www.kickstarter.com/projects/1380236072/landgasthof-honsberg-wo-lecker-essen-von-herzen-ko?ref=ending_soon,Landgasthof Honsberg | Wo lecker Essen von Herzen kommt!,0,Food,Restaurants,203,0,Europe,0.3,3.0
533,https://www.kickstarter.com/projects/1381328403/the-reward-card-coata-leather-keychain-reward-card?ref=ending_soon,The Reward Card Coat..a Leather Keychain Reward Card Holder!,1,Design,Design,532,5,Europe,0.2,16.5
534,https://www.kickstarter.com/projects/1381459743/onevuex-unifies-all-your-computing-solutions?ref=ending_soon,OneVuex Unifies All Your Computing Solutions!,0,Technology,Software,2280,6,North America,0.2,42.4
535,https://www.kickstarter.com/projects/1381801183/like-comment-share-theatre?ref=ending_soon,"Like, Comment, Share Theatre",1,Theater,Theater,154,0,Europe,0.2,2.6
536,https://www.kickstarter.com/projects/1384878948/sugarland?ref=ending_soon,Sugarland,1,Film & Video,Narrative Film,1247,7,North America,0.3,23.2
537,https://www.kickstarter.com/projects/1385465203/steves-apiary-and-natural-products?ref=ending_soon,Steve's Apiary and Natural Products,0,Food,Farms,431,2,North America,0.2,8.1
538,https://www.kickstarter.com/projects/1385665077/havteur-watches-built-to-inflict-irreparable-envy?ref=ending_soon,HAVTEUR WATCHES - Built to Inflict Irreparable Envy (Canceled),0,Design,Product Design,580,37,Europe,0.2,13.1
539,https://www.kickstarter.com/projects/1386633924/connect-u-real-time-dui-lawyer?ref=ending_soon,Connect U - Real Time DUI Lawyer,0,Technology,Apps,377,0,North America,0.2,6.3
540,https://www.kickstarter.com/projects/1386883759/the-little-red-barn?ref=ending_soon,The Little Red Barn,0,Design,Architecture,1322,0,North America,0.2,21.3
541,https://www.kickstarter.com/projects/1389550846/morimoto-edge-inspired-by-function-designed-for-co?ref=ending_soon,"EDGE - Inspired by function, Designed for comfort",1,Design,Product Design,558,32,North America,0.2,12.5
542,https://www.kickstarter.com/projects/1390019483/lush-life?ref=ending_soon,Lush Life,1,Music,Hip-Hop,467,0,North America,0.2,16.6
543,https://www.kickstarter.com/projects/139038146/kaiju-kreeps-enamel-pin-set?ref=ending_soon,Kaiju Kreeps Enamel Pin Set,1,Art,Art,261,3,North America,0.4,5.8
544,https://www.kickstarter.com/projects/1390706750/the-mill?ref=ending_soon,The Mill,0,Journalism,Journalism,171,0,North America,0.0,3.0
545,https://www.kickstarter.com/projects/1391402869/august-alexander-klengel-piano-and-chamber-music-c?ref=ending_soon,August Alexander Klengel - Piano and Chamber Music CD,1,Music,Classical Music,682,2,Europe,0.2,27.5
546,https://www.kickstarter.com/projects/1391487766/creating-great-coders-for-the-future?ref=ending_soon,Creating great coders for the future,0,Technology,Software,2234,0,Europe,0.3,70.8
547,https://www.kickstarter.com/projects/1391760535/static-a-multi-tool-card-wallet-w-usb-for-everyday?ref=ending_soon,Static - A Multi-Tool Card Wallet w/USB for Everyday Carry.,1,Design,Product Design,947,26,Oceania,0.3,38.2
548,https://www.kickstarter.com/projects/139212968/karolina-rose-band-krb-debut-ep-blossom?ref=ending_soon,Karolina Rose Band (KRB) Debut EP - Blossom (Canceled),0,Music,Music,161,0,North America,0.3,2.8
549,https://www.kickstarter.com/projects/139212968/karolina-rose-band-krb-debut-ep-blossom?ref=ending_soon,Karolina Rose Band (KRB) Debut EP - Blossom (Canceled),0,Music,Music,161,0,North America,0.3,2.8
550,https://www.kickstarter.com/projects/1394872249/sports-fan-rally-glove?ref=ending_soon,Sports Fan Rally Glove,0,Games,Live Games,289,0,North America,0.4,3.0
551,https://www.kickstarter.com/projects/1395197592/bouncy-facility-to-keep-children-safe-and-out-of-t?ref=ending_soon,Kickstart for Children's Bounce Playland (Canceled),0,Games,Live Games,147,0,North America,0.1,3.2
552,https://www.kickstarter.com/projects/1395197592/bouncy-facility-to-keep-children-safe-and-out-of-t?ref=ending_soon,Kickstart for Children's Bounce Playland (Canceled),0,Games,Live Games,147,0,North America,0.1,3.2
553,https://www.kickstarter.com/projects/1397326561/tradecove?ref=ending_soon,TradeCOVE,0,Technology,Apps,348,0,North America,0.2,4.1
554,https://www.kickstarter.com/projects/1398682511/homer-simpson-crayon-x-ray-pin-badge?ref=ending_soon,Homer Simpson Crayon X-ray Pin Badge,0,Art,Art,157,0,Europe,0.0,1.1
555,https://www.kickstarter.com/projects/1399199758/battle-room?ref=ending_soon,BATTLE ROOM,0,Games,Tabletop Games,601,5,Europe,0.3,13.7
556,https://www.kickstarter.com/projects/1399455738/shipd-ultimate-storytelling-app-for-2?ref=ending_soon,SHIP'D: Ultimate Storytelling App For Two,0,Technology,Apps,424,9,Asia,0.2,11.6
557,https://www.kickstarter.com/projects/140060283/istori-plateforme-decriture-collective-en-ligne?ref=ending_soon,"IStori, Plateforme d'Ã©criture collective en ligne",0,Publishing,Learn more about accountability.,1419,0,North America,0.1,25.8
558,https://www.kickstarter.com/projects/1400843549/gia-margarets-first-full-length-record?ref=ending_soon,Gia Margaret's First Full-Length Record,1,Music,Music,507,0,North America,0.3,12.7
559,https://www.kickstarter.com/projects/1400964434/hackable-raspberry-pi-power-switch-with-remote-con?ref=ending_soon,Hackable Raspberry Pi Power Switch with Remote Control,1,Technology,DIY Electronics,392,2,Asia,0.0,9.0
560,https://www.kickstarter.com/projects/1401165316/streetzone-safety-crossing?ref=ending_soon,StreetZone Safety Crossing,0,Design,Product Design,2072,9,North America,0.1,17.0
561,https://www.kickstarter.com/projects/1401375406/the-douglas-dc-3-a-flying-museum?ref=ending_soon,"The Douglas DC-3, a Flying Museum!",0,Technology,Flight,1239,0,North America,0.2,19.1
562,https://www.kickstarter.com/projects/1401378362/jingwei-agency-editer-nos-premiers-livres-en-juin?ref=ending_soon,Jingwei Agency: Ã©diter nos premiers livres en juin 2017,0,Publishing,Fiction,591,0,Europe,0.3,6.9
563,https://www.kickstarter.com/projects/1401678214/the-inklings-art-print-set?ref=ending_soon,The Inklings Art Print Set,1,Art,Illustration,785,25,North America,0.1,11.4
564,https://www.kickstarter.com/projects/1402759381/buffalo-peaks-ranch-a-literary-home-on-the-range?ref=ending_soon,The Rocky Mountain Land Library,1,Publishing,Literary Spaces,3910,39,North America,0.2,76.6
565,https://www.kickstarter.com/projects/1402821841/ciclogreen-the-app-that-rewards-you-for-cycling?ref=ending_soon,Ciclogreen: the app that rewards you for cycling.,1,Technology,Apps,1035,18,Europe,0.6,22.0
566,https://www.kickstarter.com/projects/1402943373/hexer-pilot-dreams-are-expensive?ref=ending_soon,Hexer Pilot: Dreams Are Expensive,1,Film & Video,Webseries,586,5,Europe,0.0,4.4
567,https://www.kickstarter.com/projects/1403230853/the-animals-on-my-pate?ref=ending_soon,The Animals On My Plate,0,Publishing,Children's Books,400,5,North America,0.1,8.1
568,https://www.kickstarter.com/projects/1403634392/sub0-upgrade?ref=ending_soon,Sub0 Upgrade,0,Music,Electronic Music,178,0,North America,0.3,2.9
569,https://www.kickstarter.com/projects/140601635/frank-anti-taxi-scam-app?ref=ending_soon,"""Frank"" Anti Taxi Scam App",0,Technology,Apps,308,0,North America,0.2,4.4
570,https://www.kickstarter.com/projects/1406816151/undergrad-apparel?ref=ending_soon,Undergrad Apparel,0,Film & Video,Shorts,805,0,Europe,0.2,13.8
571,https://www.kickstarter.com/projects/1407230693/designing-the-future-3d-printing-medical-devices-i?ref=ending_soon,Designing the Future: 3D printing medical devices in Africa,0,Design,Product Design,860,0,Africa,0.3,10.8
572,https://www.kickstarter.com/projects/1408294645/capture-an-athlete-being-great?ref=ending_soon,SportXast: Real-Time Digital Resume for Your Athlete,0,Technology,Software,680,15,North America,0.2,13.9
573,https://www.kickstarter.com/projects/1409506123/pseudo-random-one-time-pad-encryption-software?ref=ending_soon,Pseudo-Random One Time Pad encryption software,0,Technology,Technology,416,0,Europe,0.2,8.5
574,https://www.kickstarter.com/projects/1409961192/dcc-lankhmar?ref=ending_soon,DCC Lankhmar,1,Games,Tabletop Games,2894,9,North America,0.2,50.0
575,https://www.kickstarter.com/projects/1410439854/jetro-helping-to-manage-your-church?ref=ending_soon,JETRO. Helping to manage your church,0,Technology,Apps,1712,0,Europe,0.1,39.7
576,https://www.kickstarter.com/projects/1411425285/folappcom-the-worlds-first-folder-generating-websi?ref=ending_soon,Folapp.com - The Worlds First Folder Generating Website,0,Technology,Web,322,2,Oceania,0.2,7.1
577,https://www.kickstarter.com/projects/1411638041/archimedes-a-bipolar-cv-modulator-and-limiter-euro?ref=ending_soon,Archimedes: A Bipolar CV Modulator & Limiter Eurorack Module,1,Technology,Sound,409,0,North America,-0.1,2.4
578,https://www.kickstarter.com/projects/1412226584/concealed-carry-awareness-bracelet?ref=ending_soon,Concealed Carry Awareness Bracelet,0,Fashion,Accessories,224,0,North America,0.3,2.8
579,https://www.kickstarter.com/projects/1412342934/movie-message-from-earth?ref=ending_soon,MOVIE - Messages,0,Film & Video,Science Fiction,253,0,Oceania,-0.2,2.2
580,https://www.kickstarter.com/projects/1412864360/you-are-the-hero-part-2?ref=ending_soon,YOU ARE THE HERO Part 2,1,Publishing,Publishing,2128,59,Europe,0.2,30.7
581,https://www.kickstarter.com/projects/1413159848/100-photos100-photographers-reddish?ref=ending_soon,"100 photos,100 photographers - Reddish",0,Photography,Photobooks,1182,15,North America,0.1,20.6
582,https://www.kickstarter.com/projects/1413283783/an-art-exibition-against-honour-culture?ref=ending_soon,An art exibition against honour culture,0,Art,Public Art,445,2,Europe,0.0,4.5
583,https://www.kickstarter.com/projects/1413957323/russell-james-pyles-second-full-length-album?ref=ending_soon,Russell James Pyle's Second Full-length Album,1,Music,Country & Folk,390,0,North America,0.3,8.3
584,https://www.kickstarter.com/projects/1414732247/deltak-the-keychain-sized-thermal-scanner?ref=ending_soon,deltaK: an inexpensive thermal camera alternative,0,Technology,DIY Electronics,663,8,North America,0.3,17.7
585,https://www.kickstarter.com/projects/1416376993/overwatch-decal?ref=ending_soon,Overwatch Decal,0,Games,Games,115,0,North America,0.6,6.7
586,https://www.kickstarter.com/projects/1417006920/inside-battle-self-defense-and-awareness-short-fil?ref=ending_soon,Inside Battle - Self Defense and Awareness Short Film,0,Film & Video,Action,914,3,Europe,0.1,16.9
587,https://www.kickstarter.com/projects/1417284784/sausage-fest-travel-0?ref=ending_soon,Sausage Fest Travel,0,Technology,Web,861,4,North America,0.4,13.3
588,https://www.kickstarter.com/projects/1418216834/arcanis-5e-rpg?ref=ending_soon,Arcanis 5E RPG,1,Games,Tabletop Games,3929,29,North America,0.2,73.4
589,https://www.kickstarter.com/projects/1418364035/magicoabaco?ref=ending_soon,MagicoAbaco,0,Publishing,Children's Books,266,0,Europe,0.3,3.1
590,https://www.kickstarter.com/projects/1419471851/la-papaya-no-tiene-semillas-cortometraje?ref=ending_soon,La Papaya no tiene semillas - Cortometraje,1,Film & Video,Shorts,1445,16,North America,0.2,26.4
591,https://www.kickstarter.com/projects/1419802708/donation-quilts?ref=ending_soon,Donation Quilts,0,Art,Textiles,150,0,North America,0.4,2.7
592,https://www.kickstarter.com/projects/1420352081/transdimensional-1-a-sci-fi-horror-tale?ref=ending_soon,TRANSDIMENSIONAL #1 - A Sci-Fi/Horror Tale,1,Comics,Comics,1054,17,Europe,0.1,21.3
593,https://www.kickstarter.com/projects/1420791909/veteran-transition-training-professional-diver?ref=ending_soon,Veteran Transition Training - Professional Diver,0,Technology,Technology,261,0,North America,0.4,3.2
594,https://www.kickstarter.com/projects/1421716661/identity-notes?ref=ending_soon,Identity Notes,1,Publishing,Publishing,779,20,North America,0.3,21.3
595,https://www.kickstarter.com/projects/1422247843/handmade-full-grain-leather-wallet-for-iphone-7-7?ref=ending_soon,Handmade Full Grain Leather Wallet for iPhone 7/7 Plus,0,Design,Product Design,599,5,North America,0.3,8.6
596,https://www.kickstarter.com/projects/1422770163/a-man-and-his-dog-landscape-and-wildlife-photograp?ref=ending_soon,A Man and His Dog - Landscape and Wildlife Photography,0,Photography,Nature,530,2,North America,0.3,6.2
597,https://www.kickstarter.com/projects/1423378195/far-far-away?ref=ending_soon,Far Far Away,0,Games,Video Games,524,0,Oceania,0.2,6.3
598,https://www.kickstarter.com/projects/1423402159/its-all-about-you?ref=ending_soon,It's all about You! (Canceled),0,Art,Art,154,3,North America,0.5,4.4
599,https://www.kickstarter.com/projects/1423907692/paul-mooney-too-black-for-hollywood-a-comedy?ref=ending_soon,Paul Mooney: Too Black For Hollywood (A comedy),0,Film & Video,Comedy,786,0,North America,0.2,14.8
600,https://www.kickstarter.com/projects/1425680400/erotic-challenge?ref=ending_soon,Erotic Challenge,0,Games,Playing Cards,275,0,Europe,0.3,12.1
601,https://www.kickstarter.com/projects/1427696461/multi-sector-engineering-technology?ref=ending_soon,Multi-Sector Engineering Technology,0,Technology,Technology,389,0,Europe,0.1,2.9
602,https://www.kickstarter.com/projects/1428511642/hen-ogledd-glass-glassblowing-furnace-fundraiser?ref=ending_soon,"Hen Ogledd Glass, Glassblowing Furnace Fundraiser",1,Crafts,Glass,618,13,Europe,0.2,9.7
603,https://www.kickstarter.com/projects/1428815925/steves-a-to-z-of-sport-childrens-book?ref=ending_soon,Steve's A to Z of Sport Children's Book,1,Publishing,Children's Books,190,3,Europe,0.1,3.7
604,https://www.kickstarter.com/projects/1429025548/the-melbourne-jacket-made-for-melbournes-weather?ref=ending_soon,THE MELBOURNE JACKET | Made for Melbourne's weather,0,Art,Art,1299,47,Oceania,0.2,31.4
605,https://www.kickstarter.com/projects/1430113489/does-god-care-who-wins?ref=ending_soon,Does God Care Who Wins?,1,Publishing,Nonfiction,579,5,North America,0.1,7.5
606,https://www.kickstarter.com/projects/1430147989/golive-live-stream-broadcasting-camera?ref=ending_soon,GoLive Camera: Portable Live Stream Camera for Social Media,0,Film & Video,Film & Video,304,0,North America,0.3,3.1
607,https://www.kickstarter.com/projects/1430366483/passive-aggressive-enamel-pins?ref=ending_soon,Passive Aggressive Enamel Pins,0,Fashion,Accessories,163,4,Europe,0.1,4.2
608,https://www.kickstarter.com/projects/1430596206/sone-una-ciudad-amurallada?ref=ending_soon,SoÃ±Ã© una ciudad amurallada,0,Theater,Plays,175,0,North America,0.3,3.3
609,https://www.kickstarter.com/projects/1431315222/old-forest-festival-mittelalter-und-fantasy-festiv?ref=ending_soon,Old Forest Festival - Mittelalter und Fantasy Festival 2017,0,Music,World Music,746,0,Europe,0.2,11.7
610,https://www.kickstarter.com/projects/143141441/still-alive-tour-for-sean-mcgee?ref=ending_soon,Still Alive Tour For Sean McGee,0,Music,Learn more about accountability.,60,0,Europe,0.3,2.3
611,https://www.kickstarter.com/projects/1431715394/one-house-many-nations-sustainable-homes-design-pr?ref=ending_soon,One House Many Nations: Sustainable homes Design Project,0,Design,Architecture,1543,5,North America,0.2,25.1
612,https://www.kickstarter.com/projects/1432118762/r-xwingtmg-game-templates?ref=ending_soon,/r/XWingTMG game templates,0,Games,Gaming Hardware,631,0,North America,0.0,6.0
613,https://www.kickstarter.com/projects/1434013848/super-zuper-pattern-mugs?ref=ending_soon,Super 'Zuper' Pattern Mugs,0,Design,Graphic Design,930,5,Europe,0.4,26.8
614,https://www.kickstarter.com/projects/1434376384/the-saga-of-the-iron-dragon-an-alternate-history-t?ref=ending_soon,The Saga of the Iron Dragon: an alternate history trilogy,1,Publishing,Fiction,1253,5,North America,0.0,25.5
615,https://www.kickstarter.com/projects/1435539253/coffin-apothecary?ref=ending_soon,Coffin Apothecary,1,Crafts,DIY,153,0,North America,0.3,3.3
616,https://www.kickstarter.com/projects/1435750514/a-different-kind-of-hero?ref=ending_soon,A Different Kind of Hero,0,Theater,Theater,502,0,North America,0.3,20.8
617,https://www.kickstarter.com/projects/1438234520/guess-my-logo-stickers-and-fb-discussion-page?ref=ending_soon,"""Guess My Logo"" Stickers and FB Discussion Page",0,Art,Public Art,263,0,North America,-0.5,2.9
618,https://www.kickstarter.com/projects/1439483135/bwbtcs-social-network-ecommerce?ref=ending_soon,bwbtcs social network ecommerce,0,Technology,Web,1199,3,Europe,0.3,44.3
619,https://www.kickstarter.com/projects/1440748149/help-me-get-human-noise-journal-started?ref=ending_soon,Help me get Human Noise Journal started!,0,Publishing,Literary Journals,373,0,North America,0.0,6.9
620,https://www.kickstarter.com/projects/1440934740/pangea-long-durational-performance-documentary?ref=ending_soon,PANGEA - Long-durational performance documentary,0,Film & Video,Documentary,778,30,Europe,0.3,11.9
621,https://www.kickstarter.com/projects/1440979703/american-oni-issue-2?ref=ending_soon,American Oni - Issue #2,0,Comics,Comic Books,307,8,North America,0.0,3.1
622,https://www.kickstarter.com/projects/1442684366/its-too-late-independent-film?ref=ending_soon,It's too late (independent film),0,Film & Video,Drama,302,0,North America,-0.1,2.1
623,https://www.kickstarter.com/projects/144535202/electromagnetic-hyper-sensitivity-documentary?ref=ending_soon,Electromagnetic Hyper-Sensitivity Documentary,1,Film & Video,Documentary,462,9,North America,0.0,5.6
624,https://www.kickstarter.com/projects/144540270/flat-pack-beautytm-the-1st-micro-sized-makeup-trav?ref=ending_soon,Flat Pack Beautyâ„¢ï¸ The 1st Micro Sized Makeup Travel Pack!,0,Design,Product Design,811,19,North America,0.3,23.0
625,https://www.kickstarter.com/projects/1445915536/noir-world?ref=ending_soon,Noir World,1,Games,Tabletop Games,1709,12,North America,0.1,35.7
626,https://www.kickstarter.com/projects/1445938395/locus-open-source-drone-msf?ref=ending_soon,"LOCUS, a DIY 3D printed drone, an Open Source beauty!",1,Design,Product Design,77,2,Europe,0.0,0.0
627,https://www.kickstarter.com/projects/1446310903/maasai-hourglass-collection-colours-patterns-and-s?ref=ending_soon,"Maasai Kanga Collections: Colours, Patterns & Stretchy (Canceled)",0,Fashion,Ready-to-wear,509,19,Europe,0.1,13.9
628,https://www.kickstarter.com/projects/144731106/bagues-surplombee-dun-moteur-avec-mecanisme-non-st?ref=ending_soon,pure silver rings with rotating engine on top of it,0,Technology,Makerspaces,1249,0,North America,0.2,8.9
629,https://www.kickstarter.com/projects/144750785/make-music-upper-perk-2017?ref=ending_soon,Make Music Upper Perk 2017,1,Music,Music,615,2,North America,0.3,3.4
630,https://www.kickstarter.com/projects/1448034106/phoenix-warrior-s-awakening?ref=ending_soon,Phoenix - WarriorÂ´s Awakening,0,Games,Video Games,778,0,Europe,0.2,13.2
631,https://www.kickstarter.com/projects/1448660970/rekindle-a-filament-refill-system-for-cube-3d-prin?ref=ending_soon,ReKindle A Filament Refill System for Cube 3D Printers,0,Technology,Gadgets,582,3,North America,0.0,14.0
632,https://www.kickstarter.com/projects/1448977884/bamboom-bikes-frames-and-bamboo-accessories?ref=ending_soon,"BAMBOOM Bikes , frames and Bamboo accessories .",0,Design,Product Design,341,0,Europe,0.7,5.4
633,https://www.kickstarter.com/projects/1449674084/sculpted?ref=ending_soon,Sculpted,0,Fashion,Apparel,249,0,Asia,0.3,1.8
634,https://www.kickstarter.com/projects/1450013180/snln-southern-nights-loving-nashville?ref=ending_soon,SNLN - Southern Nights Loving Nashville (Canceled),0,Music,Music,233,0,North America,0.4,7.5
635,https://www.kickstarter.com/projects/1450249840/fantasy-oil-paintings-help-fund-my-first-art-festi?ref=ending_soon,Fantasy Oil Paintings - Help fund my first Art Festival!!!,1,Art,Illustration,236,8,North America,0.5,7.5
636,https://www.kickstarter.com/projects/1450361799/organix-by-spencer-microgreens-spring-onions-and-m?ref=ending_soon,"Organix by Spencer, Microgreens, Spring Onions and more",0,Food,Farms,297,0,North America,0.3,6.2
637,https://www.kickstarter.com/projects/1451445703/garry-winogrand-all-things-are-photographable?ref=ending_soon,Garry Winogrand: All Things are Photographable,1,Film & Video,Documentary,648,4,North America,0.1,8.6
638,https://www.kickstarter.com/projects/1451712810/innovative-job-portal-for-you-no-more-cv-just-crea?ref=ending_soon,"Innovative job portal for you, no more CV, just creativity",0,Technology,Web,1046,0,Europe,0.3,16.3
639,https://www.kickstarter.com/projects/1453024882/you-are-here-your-personal-map-jewelry?ref=ending_soon,YOU ARE HERE: Your Personal Map Jewelry,1,Design,Product Design,994,17,North America,0.3,25.5
640,https://www.kickstarter.com/projects/1455764286/mini-d20-dice-earrings-10mm-new-colors?ref=ending_soon,Mini d20 Dice Earrings (10mm) - New Colors!,1,Games,Tabletop Games,301,4,North America,0.2,6.1
641,https://www.kickstarter.com/projects/1456906600/creative-social-suite-art-design-animation-comics?ref=ending_soon,"Dodles Creative Social Suite: Art, Animation, Comics, Games (Canceled)",0,Comics,Webcomics,1209,8,North America,0.4,24.8
642,https://www.kickstarter.com/projects/145726119/chucks-apt?ref=ending_soon,"""CHUCKS APT.""",0,Film & Video,Shorts,420,6,North America,0.2,8.9
643,https://www.kickstarter.com/projects/1459046209/parknmark?ref=ending_soon,ParkNMark,0,Technology,Apps,457,0,Europe,0.1,3.2
644,https://www.kickstarter.com/projects/1460165270/supernatural-playing-cards?ref=ending_soon,Supernatural Playing Cards,1,Games,Playing Cards,191,6,North America,0.4,7.0
645,https://www.kickstarter.com/projects/1460294395/lunas-cosmic-candles?ref=ending_soon,Luna's Cosmic Candles,0,Crafts,Crafts,212,4,North America,0.7,5.9
646,https://www.kickstarter.com/projects/1461917284/play-atari-pong-in-your-coffee-table?ref=ending_soon,Play Atari PONG in your Coffee Table,1,Technology,Gadgets,1449,39,North America,0.3,29.3
647,https://www.kickstarter.com/projects/1462989843/online-tanzkurs-fur-hochzeitspaare?ref=ending_soon,Online-Tanzkurs fÃ¼r Hochzeitspaare,0,Dance,Dance,486,12,Europe,0.2,14.8
648,https://www.kickstarter.com/projects/146300353/captoglove?ref=ending_soon,"CaptoGlove. Wearable Gaming, VR, AR, PC & Mobile Controller.",1,Technology,Wearables,1697,42,North America,0.3,56.0
649,https://www.kickstarter.com/projects/1464770493/hopjockey?ref=ending_soon,Hopjockey,1,Publishing,Fiction,745,4,North America,0.0,10.8
650,https://www.kickstarter.com/projects/1464942868/adanya-gallery-exotic-furniture-and-unique-art-bal?ref=ending_soon,"Adanya Gallery, Exotic Furniture & Unique Art Bali Africa",0,Art,Sculpture,1213,0,North America,0.3,24.4
651,https://www.kickstarter.com/projects/1465378182/susie-dobsons-debut-ep?ref=ending_soon,Susie Dobson's Debut EP,1,Music,Country & Folk,178,0,Europe,0.4,2.3
652,https://www.kickstarter.com/projects/1468459482/oak-honey-whiskey-tumbler?ref=ending_soon,Oak Honey Whiskey Tumbler,1,Design,Product Design,1337,19,North America,0.4,35.5
653,https://www.kickstarter.com/projects/1472658259/moncton-hub?ref=ending_soon,MONCTON HUB,1,Publishing,Art Books,446,0,North America,0.2,4.7
654,https://www.kickstarter.com/projects/1472683935/shit-people-say?ref=ending_soon,Shit People Say,0,Publishing,Publishing,491,3,Europe,0.0,8.7
655,https://www.kickstarter.com/projects/1472790371/farm-to-table-kitchen-project?ref=ending_soon,Farm to Table Kitchen Project,0,Food,Farms,1347,0,North America,0.5,32.0
656,https://www.kickstarter.com/projects/1472879587/travelpass-the-5-card-for-cards?ref=ending_soon,TravelPass - the â‚¬5 Card for Cards,1,Design,Product Design,877,20,Europe,0.1,23.9
657,https://www.kickstarter.com/projects/1472989717/hooks-and-beads?ref=ending_soon,Hooks and Beads,0,Crafts,Crafts,212,0,Europe,0.3,2.6
658,https://www.kickstarter.com/projects/1473131781/it-is-not-just-about-the-time?ref=ending_soon,Watch our watches - they are not just about time!,0,Fashion,Accessories,1413,4,Europe,0.3,24.4
659,https://www.kickstarter.com/projects/1474023311/get-happy-a-clark-terry-big-band-tribute?ref=ending_soon,Get Happy - A Clark Terry Big Band Tribute,1,Music,Jazz,270,15,North America,0.1,1.9
660,https://www.kickstarter.com/projects/1474770115/the-nixie-clock-vi-wall-table-clock-w-in-4-nixies?ref=ending_soon,The Nixie Clock VI wall/table clock w/ IN-4 nixies RGB leds,1,Technology,DIY Electronics,925,16,North America,0.2,16.8
661,https://www.kickstarter.com/projects/1475755959/live-beyond-urban-3-in-1-non-stick-baking-pan?ref=ending_soon,Live Beyond Urban 3-in-1 Non-Stick Baking Pan,0,Food,Food,990,9,North America,0.2,29.8
662,https://www.kickstarter.com/projects/1478524543/hint-barbecue-sauce?ref=ending_soon,Hint Barbecue sauce,0,Food,Food,383,0,North America,0.1,12.4
663,https://www.kickstarter.com/projects/1479200997/book-of-silver-for-america-the-beautiful-bullion?ref=ending_soon,Book of Silver - for America the Beautiful Bullion,0,Design,Product Design,289,0,North America,0.0,2.3
664,https://www.kickstarter.com/projects/1479668278/golden-cherry?ref=ending_soon,Golden Cherry,0,Fashion,Apparel,85,0,Europe,0.6,3.8
665,https://www.kickstarter.com/projects/1481215488/united-mini-fidget-spinner?ref=ending_soon,United Mini Fidget Spinner,1,Design,Product Design,621,18,North America,0.2,16.9
666,https://www.kickstarter.com/projects/1482995527/lovebug-charm-necklace?ref=ending_soon,Lovebug Charm Necklace,0,Fashion,Jewelry,712,7,North America,0.2,18.7
667,https://www.kickstarter.com/projects/1483082042/creating-the-perfect-lab-notebook?ref=ending_soon,Creating The Perfect Lab Notebook,1,Design,Graphic Design,938,21,North America,0.3,19.3
668,https://www.kickstarter.com/projects/148311801/body-of-deception-a-feature-film-set-in-boston-in?ref=ending_soon,Body of Deception-A Feature film set in Boston in the 1950's,0,Film & Video,Film & Video,308,0,North America,0.1,7.3
669,https://www.kickstarter.com/projects/1483601170/obra-de-teatro-luchando-por-la-vida-eterna?ref=ending_soon,"Obra de teatro ""Luchando por la Vida Eterna""",1,Theater,Comedy,422,0,North America,0.0,2.8
670,https://www.kickstarter.com/projects/1484513107/unbeatable-tictactoe?ref=ending_soon,Unbeatable TicTacToe,0,Games,Mobile Games,87,0,Europe,0.2,1.1
671,https://www.kickstarter.com/projects/1484683645/the-30-day-devotional?ref=ending_soon,The 30 day devotional!,0,Publishing,Publishing,194,0,North America,0.4,3.5
672,https://www.kickstarter.com/projects/1485162510/lifes-a-game-an-apu-student-film?ref=ending_soon,Life's a Game (An APU Student Film),1,Film & Video,Film & Video,171,0,North America,0.1,2.8
673,https://www.kickstarter.com/projects/1485594297/the-iron-path-il-cammino-di-ferro-historical-ficti?ref=ending_soon,The Iron Path - Il Cammino di Ferro (historical fiction),0,Film & Video,Film & Video,4537,19,Europe,0.3,61.6
